ftc.delta_t,ftc.goal_count,config.dummy,action.delta,state.value,reward,terminal,time,simulator,predict,sim_id,statistics.episode_reward,statistics.episode_count,statistics.episode_rate,statistics.iteration_count,statistics.iteration_rate
,,,,,,,,,,,,,,,
-4436820.0,,,,,,,,,,,,,,,
1211.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,171,189
1255.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,172,189
1325.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,173,189
1308.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,174,189
1428.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,175,189
1367.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,176,189
1292.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,177,189
1279.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,178,189
1345.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,179,189
1387.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,180,189
1377.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,181,189
1400.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,182,189
1381.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,183,189
1284.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,184,189
1367.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,185,189
1257.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,186,189
1328.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,187,189
1252.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,188,189
1363.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,189,189
1510.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,190,189
1324.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,191,189
1270.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,192,189
1425.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,193,189
1263.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,194,189
1481.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,195,189
1239.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,196,189
1316.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,197,189
1330.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,198,189
1372.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,199,189
1405.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,200,190
1296.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,201,190
1207.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,202,190
1284.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,203,190
1268.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,204,190
1560.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,205,190
1346.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,206,190
1350.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,207,190
1416.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,208,190
1365.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,209,190
1389.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,210,190
1319.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,211,190
1241.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,212,190
1458.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,213,190
1350.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,214,190
1481.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,215,190
1361.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,216,190
1351.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,217,190
1291.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,218,190
1348.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,219,190
1372.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,220,190
1351.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,221,190
1355.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,222,190
1326.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,223,190
1323.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,224,190
1477.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,225,190
1367.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,226,190
1310.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,227,190
1299.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,228,190
1363.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,229,190
1407.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,230,190
1342.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,231,190
1218.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,232,190
1371.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,233,190
1240.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,234,190
1466.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,235,190
1309.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,236,190
1411.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,237,190
1287.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,238,190
1307.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,239,190
1437.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,240,190
1373.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,241,190
1261.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,242,190
1234.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,243,190
1247.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,244,190
1406.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,245,190
1219.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,246,190
1336.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,247,190
1298.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,248,190
1329.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,249,190
1334.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,250,190
1257.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,251,190
1254.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,252,190
1347.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,253,190
1445.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,254,190
1489.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,255,190
1284.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,256,190
1285.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,257,190
1203.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,258,190
1359.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,259,190
1378.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,260,190
1345.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,261,190
1232.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,262,190
1287.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,263,190
1261.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,264,190
1358.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,265,190
1431.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,266,190
1266.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,267,190
1234.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,268,190
1365.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,269,190
1410.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,270,190
1331.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,271,190
1275.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,272,190
1320.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,273,190
1189.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,274,190
1498.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,275,190
1483.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,276,190
1465.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,277,190
1277.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,278,190
1282.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,279,190
1435.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,280,190
1329.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,281,190
1290.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,282,190
1264.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,283,190
1348.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,284,190
1403.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,285,190
1262.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,286,190
1259.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,287,190
1400.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,288,190
1220.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,289,190
1409.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,290,190
1318.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,291,190
1496.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,292,190
1375.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,293,190
1295.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,294,190
1431.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,295,190
1273.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,296,190
1418.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,297,190
1281.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,298,191
1259.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,299,191
1344.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,300,191
1310.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,301,191
1180.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,302,191
1395.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,303,191
1404.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,304,191
1471.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,305,191
1420.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,306,190
1362.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,307,190
1386.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,308,190
1305.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,309,190
1419.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,310,190
1430.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,311,191
1286.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,312,190
1425.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,313,191
1321.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,314,191
1390.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,315,191
1246.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,316,191
1321.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,317,191
1308.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,318,191
1323.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,319,191
1471.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,320,191
1341.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,321,191
1289.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,322,191
1372.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,323,191
1470.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,324,191
1483.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,325,191
1317.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,326,191
1387.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,327,191
1359.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,328,191
1355.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,329,191
1407.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,330,191
1347.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,331,191
1363.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,332,191
1353.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,333,191
1359.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,334,191
1495.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,335,191
1279.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,336,191
1309.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,337,191
1326.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,338,191
1341.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,339,191
1433.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,340,191
1354.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,341,191
1344.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,342,191
1324.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,343,191
1346.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,344,191
1580.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,345,191
1410.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,346,191
1351.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,347,191
1438.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,348,191
1389.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,349,190
1456.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,350,191
1301.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,351,190
1412.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,352,190
1391.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,353,190
1286.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,354,191
1330.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,355,191
1378.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,356,190
1333.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,357,191
1318.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,358,191
1370.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,359,191
1360.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,360,191
1275.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,361,191
1389.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,362,191
1324.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,363,191
1292.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,364,191
1356.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,365,191
1264.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,366,191
1345.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,367,191
1370.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,368,191
1343.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,369,191
1458.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,370,191
1304.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,371,191
1283.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,372,191
1302.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,373,191
1333.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,374,191
1372.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,375,191
1214.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,376,191
1316.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,377,191
1444.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,378,191
1426.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,379,191
1438.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,380,191
1373.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,381,191
1319.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,382,190
1395.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,383,190
1328.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,384,190
1429.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,385,190
1227.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,386,190
1347.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,387,190
1378.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,388,190
1425.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,389,190
1522.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,390,190
1455.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,391,190
1430.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,392,190
1392.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,393,190
1431.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,394,189
1655.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,395,189
1444.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,396,189
1796.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,397,188
1496.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,398,188
1510.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,399,187
1543.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,400,187
1393.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,401,187
1381.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,402,187
1330.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,403,187
1235.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,404,187
1478.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,405,187
1305.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,406,187
1356.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,407,187
1293.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,408,187
1302.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,409,187
1423.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,410,187
1435.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,411,187
1341.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,412,187
1344.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,413,187
1223.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,414,187
1459.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,415,187
1360.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,416,187
1435.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,417,187
1311.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,418,187
1338.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,419,187
1342.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,420,187
1356.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,421,187
